,run_id,step_idx,eps_total,eps_delta,phase,param.c_c,param.c_s,param.e0,param.eps_0,param.eps_delta,param.sigma_max,param.sigma_min,e_s,sigma_0,param.sigma_prime_p,sigma_delta
1850,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1851,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1852,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1853,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1854,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1855,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1856,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1857,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1858,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1859,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1860,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1861,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1862,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1863,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1864,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1865,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1866,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1867,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1868,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1869,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1870,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1871,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1872,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1873,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1874,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1875,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1876,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1877,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1878,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1879,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1880,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1881,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1882,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1883,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1884,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1885,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1886,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1887,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1888,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1889,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1890,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1891,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1892,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1893,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1894,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1895,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1896,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1897,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1898,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1899,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1900,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1901,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1902,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1903,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1904,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1905,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1906,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1907,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1908,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1909,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1910,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1911,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1912,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1913,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1914,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1915,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1916,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1917,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1918,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1919,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1920,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1921,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1922,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1923,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1924,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1925,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1926,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1927,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1928,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1929,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1930,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1931,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1932,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1933,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1934,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1935,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1936,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1937,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1938,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1939,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1940,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1941,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1942,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1943,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1944,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1945,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1946,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1947,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1948,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1949,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1950,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1951,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1952,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1953,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1954,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1955,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1956,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1957,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1958,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1959,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1960,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1961,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1962,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1963,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1964,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1965,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1966,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1967,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1968,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1969,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1970,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1971,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1972,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1973,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1974,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1975,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1976,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1977,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1978,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1979,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1980,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1981,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1982,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1983,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1984,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1985,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1986,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1987,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1988,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1989,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1990,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1991,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1992,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1993,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1994,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1995,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1996,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1997,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1998,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
1999,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2000,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2001,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2002,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2003,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2004,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2005,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2006,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2007,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2008,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2009,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2010,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2011,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2012,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2013,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2014,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2015,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2016,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2017,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2018,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2019,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2020,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2021,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2022,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2023,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2024,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2025,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2026,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2027,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2028,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2029,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2030,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
2031,0,0,0,0,extension,0.005,0.002,1.0,0,0.0005,-1000,-100,-600000.0000000006,1200.0000000000011,1200.0000000000011,-600.0000000000006
